record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight
32128,5,27,2001,8,PP,F,21,21
32307,7,22,2001,8,PP,F,22,21
32308,7,22,2001,8,PP,F,22,19
32311,7,22,2001,8,PP,M,22,16
32314,7,22,2001,8,PP,M,22,13
32315,7,22,2001,8,PP,M,21,9
32316,7,22,2001,8,PP,F,23,17
32322,7,22,2001,8,PP,F,22,15
32540,8,26,2001,8,PP,M,21,13
32543,8,26,2001,8,PP,F,22,21
32548,8,26,2001,8,PP,F,22,18
32549,8,26,2001,8,PP,M,22,19
32551,8,26,2001,8,PP,M,21,15
32552,8,26,2001,8,PP,M,21,16
32554,8,26,2001,8,PP,M,21,13
32556,8,26,2001,8,PP,F,22,16
32557,8,26,2001,8,PP,F,23,16
32558,8,26,2001,8,PP,M,22,16
32755,9,23,2001,8,PP,F,22,15
32756,9,23,2001,8,PP,M,22,15
32759,9,23,2001,8,PP,M,23,16
32760,9,23,2001,8,PP,M,22,20
32761,9,23,2001,8,PP,F,23,15
32763,9,23,2001,8,PP,M,22,16
32974,10,14,2001,8,PP,F,21,12
32981,10,14,2001,8,PP,M,22,15
33526,2,10,2002,8,PP,M,21,16
33706,3,14,2002,8,PP,M,22,15
33711,3,14,2002,8,PP,M,22,18
33785,4,16,2002,8,PP,M,22,20
33787,4,16,2002,8,PP,F,22,18
33788,4,16,2002,8,PP,F,22,15
33793,4,16,2002,8,PP,M,23,20
33795,4,16,2002,8,PP,M,23,20
33796,4,16,2002,8,PP,F,22,18
33798,4,16,2002,8,PP,M,22,21
33799,4,16,2002,8,PP,M,22,14
33802,4,16,2002,8,PP,M,22,21
34128,5,16,2002,8,PP,M,22,20
34129,5,16,2002,8,PP,M,23,21
34136,5,16,2002,8,PP,F,22,18
34139,5,16,2002,8,PP,M,22,17
34140,5,16,2002,8,PP,F,23,13
34141,5,16,2002,8,PP,M,23,12
34353,6,16,2002,8,PP,M,21,9
34359,6,16,2002,8,PP,M,22,21
34363,6,16,2002,8,PP,M,22,11
34364,6,16,2002,8,PP,M,22,21
34365,6,16,2002,8,PP,F,22,18
34612,7,14,2002,8,PP,F,22,14
34615,7,14,2002,8,PP,M,23,16
34619,7,14,2002,8,PP,F,23,13
34621,7,14,2002,8,PP,F,22,12
34622,7,14,2002,8,PP,M,23,12
34623,7,14,2002,8,PP,F,23,16
34726,9,10,2002,8,PP,M,21,13
34727,9,10,2002,8,PP,M,21,19
34728,9,10,2002,8,PP,F,22,19
34920,10,6,2002,8,PP,F,21,19
34921,10,6,2002,8,PP,M,23,18
34923,10,6,2002,8,PP,F,21,14
34925,10,6,2002,8,PP,M,21,16
35148,11,10,2002,8,PP,F,22,14
30263,1,10,2000,8,OT,M,20,24
30549,3,5,2000,8,OT,M,29,22
31050,7,2,2000,8,OT,F,21,20
31330,8,26,2000,8,OT,F,20,23
31332,8,26,2000,8,OT,M,20,19
31474,9,31,2000,8,OT,M,20,26
31481,9,31,2000,8,OT,M,21,22
31482,9,31,2000,8,OT,F,21,24
31590,11,26,2000,8,OT,F,21,25
31592,11,26,2000,8,OT,M,21,23
31693,12,23,2000,8,OT,M,19,24
31695,12,23,2000,8,OT,F,20,21
31696,12,23,2000,8,OT,M,19,21
31906,3,25,2001,8,OT,F,22,32
32125,5,27,2001,8,OT,F,21,32
32126,5,27,2001,8,OT,M,20,31
32325,7,22,2001,8,OT,F,22,27
32541,8,26,2001,8,OT,F,20,30
32545,8,26,2001,8,OT,M,21,19
32547,8,26,2001,8,OT,M,21,22
32978,10,14,2001,8,OT,M,20,26
33180,11,18,2001,8,OT,F,20,23
33181,11,18,2001,8,OT,M,21,23
34137,5,16,2002,8,OT,M,20,11
34617,7,14,2002,8,OT,M,18,19
34731,9,10,2002,8,OT,M,20,11
34919,10,6,2002,8,OT,F,20,23
35140,11,10,2002,8,OT,F,20,25
35146,11,10,2002,8,OT,M,19,20
35354,12,8,2002,8,OT,M,20,21
35526,12,31,2002,8,OT,F,20,24
30261,1,10,2000,8,DO,M,36,49
30396,2,6,2000,8,DO,M,34,51
30399,2,6,2000,8,DO,M,37,51
30401,2,6,2000,8,DO,M,36,57
30540,3,5,2000,8,DO,F,36,43
30543,3,5,2000,8,DO,M,35,50
30548,3,5,2000,8,DO,F,35,43
30688,4,31,2000,8,DO,M,35,23
30689,4,31,2000,8,DO,F,36,47
30693,4,31,2000,8,DO,M,37,60
30696,4,31,2000,8,DO,M,35,49
30697,4,31,2000,8,DO,F,35,45
30700,4,31,2000,8,DO,M,35,51
30864,6,4,2000,8,DO,M,36,35
30867,6,4,2000,8,DO,M,35,50
30869,6,4,2000,8,DO,F,36,52
30870,6,4,2000,8,DO,M,37,32
31049,7,2,2000,8,DO,M,36,39
31054,7,2,2000,8,DO,F,36,50
31334,8,26,2000,8,DO,M,35,51
31335,8,26,2000,8,DO,M,36,49
31478,9,31,2000,8,DO,M,36,46
31479,9,31,2000,8,DO,M,35,51
31480,9,31,2000,8,DO,M,36,46
31591,11,26,2000,8,DO,M,34,45
31593,11,26,2000,8,DO,M,34,49
31594,11,26,2000,8,DO,F,38,49
31697,12,23,2000,8,DO,M,35,47
31698,12,23,2000,8,DO,M,36,46
32015,4,22,2001,8,DO,M,34,59
32016,4,22,2001,8,DO,F,36,59
32123,5,27,2001,8,DO,F,36,59
32312,7,22,2001,8,DO,M,36,53
32317,7,22,2001,8,DO,M,36,46
32319,7,22,2001,8,DO,F,36,61
32544,8,26,2001,8,DO,M,35,59
32555,8,26,2001,8,DO,F,38,64
32762,9,23,2001,8,DO,M,37,53
32764,9,23,2001,8,DO,M,36,60
32970,10,14,2001,8,DO,M,35,57
32971,10,14,2001,8,DO,M,36,53
32972,10,14,2001,8,DO,F,37,59
32975,10,14,2001,8,DO,F,36,34
32976,10,14,2001,8,DO,M,38,55
32980,10,14,2001,8,DO,F,35,47
33185,11,18,2001,8,DO,M,35,52
33186,11,18,2001,8,DO,M,37,54
33189,11,18,2001,8,DO,F,36,42
33190,11,18,2001,8,DO,M,35,58
33524,2,10,2002,8,DO,M,35,55
33529,2,10,2002,8,DO,M,38,52
33530,2,10,2002,8,DO,F,37,60
33532,2,10,2002,8,DO,F,36,51
33534,2,10,2002,8,DO,M,37,59
33704,3,14,2002,8,DO,M,38,61
33707,3,14,2002,8,DO,F,37,58
33709,3,14,2002,8,DO,M,38,55
33710,3,14,2002,8,DO,M,35,61
33712,3,14,2002,8,DO,F,37,53
33784,4,16,2002,8,DO,F,36,62
33786,4,16,2002,8,DO,M,35,53
33789,4,16,2002,8,DO,M,36,55
33790,4,16,2002,8,DO,M,35,54
33792,4,16,2002,8,DO,M,34,62
33800,4,16,2002,8,DO,F,37,64
33801,4,16,2002,8,DO,F,37,51
34130,5,16,2002,8,DO,F,36,60
34134,5,16,2002,8,DO,F,35,47
34135,5,16,2002,8,DO,M,36,49
34142,5,16,2002,8,DO,M,38,44
34146,5,16,2002,8,DO,F,36,44
34147,5,16,2002,8,DO,M,35,57
34350,6,16,2002,8,DO,M,37,49
34351,6,16,2002,8,DO,M,35,36
34352,6,16,2002,8,DO,F,38,48
34355,6,16,2002,8,DO,M,37,51
34356,6,16,2002,8,DO,M,35,26
34360,6,16,2002,8,DO,M,36,55
34361,6,16,2002,8,DO,M,37,45
34366,6,16,2002,8,DO,F,36,51
34611,7,14,2002,8,DO,M,37,52
34613,7,14,2002,8,DO,F,36,47
34616,7,14,2002,8,DO,M,37,47
34618,7,14,2002,8,DO,M,34,53
34620,7,14,2002,8,DO,M,36,40
34732,9,10,2002,8,DO,F,37,51
34917,10,6,2002,8,DO,M,33,61
34922,10,6,2002,8,DO,F,37,56
34924,10,6,2002,8,DO,M,38,60
35142,11,10,2002,8,DO,M,35,62
35144,11,10,2002,8,DO,M,38,57
35147,11,10,2002,8,DO,M,39,63
35149,11,10,2002,8,DO,M,36,43
35346,12,8,2002,8,DO,M,37,63
35347,12,8,2002,8,DO,M,34,60
35348,12,8,2002,8,DO,F,34,51
35350,12,8,2002,8,DO,M,36,57
35351,12,8,2002,8,DO,M,35,44
31911,3,25,2001,8,PM,F,20,22
30259,1,10,2000,8,PB,M,24,37
30262,1,10,2000,8,PB,F,25,29
30392,2,6,2000,8,PB,M,24,32
30393,2,6,2000,8,PB,F,24,34
30395,2,6,2000,8,PB,M,27,33
30397,2,6,2000,8,PB,M,25,25
30398,2,6,2000,8,PB,M,26,29
30400,2,6,2000,8,PB,F,27,32
30541,3,5,2000,8,PB,F,25,28
30544,3,5,2000,8,PB,F,25,31
30547,3,5,2000,8,PB,F,26,31
30691,4,31,2000,8,PB,F,25,27
30692,4,31,2000,8,PB,F,26,29
30694,4,31,2000,8,PB,M,26,16
30698,4,31,2000,8,PB,F,26,34
30699,4,31,2000,8,PB,F,26,35
30873,6,4,2000,8,PB,M,26,40
30874,6,4,2000,8,PB,F,25,32
31047,7,2,2000,8,PB,M,26,27
31048,7,2,2000,8,PB,F,25,32
31051,7,2,2000,8,PB,F,26,36
31331,8,26,2000,8,PB,M,26,28
31336,8,26,2000,8,PB,F,25,26
31475,9,31,2000,8,PB,F,26,27
31483,9,31,2000,8,PB,F,26,30
31589,11,26,2000,8,PB,F,24,28
31694,12,23,2000,8,PB,F,25,31
32120,5,27,2001,8,PB,F,25,34
32121,5,27,2001,8,PB,M,27,40
32124,5,27,2001,8,PB,M,27,34
32310,7,22,2001,8,PB,F,26,27
32313,7,22,2001,8,PB,M,28,22
32318,7,22,2001,8,PB,F,25,21
32323,7,22,2001,8,PB,F,27,23
32324,7,22,2001,8,PB,F,25,33
32542,8,26,2001,8,PB,F,27,32
32546,8,26,2001,8,PB,F,26,25
32550,8,26,2001,8,PB,F,27,30
32553,8,26,2001,8,PB,M,28,34
32754,9,23,2001,8,PB,M,27,34
32757,9,23,2001,8,PB,F,25,27
32758,9,23,2001,8,PB,F,27,31
32765,9,23,2001,8,PB,F,26,35
32973,10,14,2001,8,PB,F,26,25
32977,10,14,2001,8,PB,F,27,31
32979,10,14,2001,8,PB,F,26,26
32983,10,14,2001,8,PB,M,28,36
32984,10,14,2001,8,PB,F,28,33
33179,11,18,2001,8,PB,F,27,33
33182,11,18,2001,8,PB,F,27,31
33184,11,18,2001,8,PB,F,26,26
33191,11,18,2001,8,PB,F,26,27
33525,2,10,2002,8,PB,F,29,29
33527,2,10,2002,8,PB,F,27,35
33528,2,10,2002,8,PB,F,26,26
33533,2,10,2002,8,PB,F,26,25
33701,3,14,2002,8,PB,F,26,37
33703,3,14,2002,8,PB,F,26,26
33705,3,14,2002,8,PB,F,27,32
33708,3,14,2002,8,PB,F,26,26
33797,4,16,2002,8,PB,F,27,35
34131,5,16,2002,8,PB,F,25,12
34138,5,16,2002,8,PB,F,26,29
34143,5,16,2002,8,PB,F,26,46
34144,5,16,2002,8,PB,F,26,18
34145,5,16,2002,8,PB,F,25,14
34354,6,16,2002,8,PB,M,25,21
34357,6,16,2002,8,PB,F,26,21
34358,6,16,2002,8,PB,F,27,36
34362,6,16,2002,8,PB,M,25,18
34610,7,14,2002,8,PB,M,25,13
34624,7,14,2002,8,PB,F,27,37
34729,9,10,2002,8,PB,F,27,37
34918,10,6,2002,8,PB,F,26,36
35141,11,10,2002,8,PB,F,26,37
35143,11,10,2002,8,PB,F,26,24
35145,11,10,2002,8,PB,F,27,27
35349,12,8,2002,8,PB,F,26,25
35352,12,8,2002,8,PB,F,27,27
35353,12,8,2002,8,PB,F,25,26
35355,12,8,2002,8,PB,F,23,30
30248,1,10,2000,9,DM,M,34,50
30249,1,10,2000,9,DM,M,36,43
30250,1,10,2000,9,DM,M,35,27
30251,1,10,2000,9,DM,F,34,46
30252,1,10,2000,9,DM,M,35,52
30254,1,10,2000,9,DM,M,36,43
30384,2,6,2000,9,DM,M,34,32
30386,2,6,2000,9,DM,F,35,46
30387,2,6,2000,9,DM,M,34,45
30388,2,6,2000,9,DM,M,36,47
30391,2,6,2000,9,DM,M,34,49
30533,3,5,2000,9,DM,M,35,47
30534,3,5,2000,9,DM,F,35,46
30535,3,5,2000,9,DM,M,36,50
30538,3,5,2000,9,DM,M,35,30
30662,4,31,2000,9,DM,F,34,52
30665,4,31,2000,9,DM,F,35,44
30666,4,31,2000,9,DM,M,34,50
30667,4,31,2000,9,DM,F,34,39
30854,6,4,2000,9,DM,M,36,46
30858,6,4,2000,9,DM,M,35,45
31027,7,2,2000,9,DM,F,36,45
31028,7,2,2000,9,DM,M,35,48
31033,7,2,2000,9,DM,M,35,51
31042,7,2,2000,9,DM,M,35,40
31317,8,26,2000,9,DM,F,36,44
31318,8,26,2000,9,DM,M,36,46
31320,8,26,2000,9,DM,F,36,39
31322,8,26,2000,9,DM,M,36,51
31323,8,26,2000,9,DM,M,36,46
31469,9,31,2000,9,DM,F,35,41
31471,9,31,2000,9,DM,M,35,46
31472,9,31,2000,9,DM,M,36,42
31582,11,26,2000,9,DM,F,36,39
31583,11,26,2000,9,DM,M,37,42
31584,11,26,2000,9,DM,F,36,43
31588,11,26,2000,9,DM,M,36,42
31688,12,23,2000,9,DM,M,35,43
31690,12,23,2000,9,DM,M,35,44
31691,12,23,2000,9,DM,M,33,43
31692,12,23,2000,9,DM,F,35,41
31772,1,22,2001,9,DM,M,35,42
31773,1,22,2001,9,DM,F,37,44
31774,1,22,2001,9,DM,M,36,48
31775,1,22,2001,9,DM,M,36,49
31832,3,4,2001,9,DM,F,36,58
31833,3,4,2001,9,DM,M,36,50
31834,3,4,2001,9,DM,M,37,51
31836,3,4,2001,9,DM,M,37,50
31837,3,4,2001,9,DM,M,38,54
31838,3,4,2001,9,DM,F,36,45
31902,3,25,2001,9,DM,F,37,47
31903,3,25,2001,9,DM,M,37,51
31904,3,25,2001,9,DM,M,36,52
31905,3,25,2001,9,DM,M,36,51
32011,4,22,2001,9,DM,M,37,52
32013,4,22,2001,9,DM,F,37,47
32014,4,22,2001,9,DM,F,37,53
32114,5,27,2001,9,DM,F,36,52
32116,5,27,2001,9,DM,M,36,50
32117,5,27,2001,9,DM,M,36,50
32118,5,27,2001,9,DM,F,35,40
32119,5,27,2001,9,DM,M,35,49
32298,7,22,2001,9,DM,M,37,49
32299,7,22,2001,9,DM,F,36,48
32302,7,22,2001,9,DM,F,36,43
32304,7,22,2001,9,DM,F,33,25
32305,7,22,2001,9,DM,F,35,42
32306,7,22,2001,9,DM,F,34,25
32532,8,26,2001,9,DM,M,36,45
32533,8,26,2001,9,DM,F,36,49
32534,8,26,2001,9,DM,F,35,41
32535,8,26,2001,9,DM,F,35,44
32538,8,26,2001,9,DM,M,35,24
32744,9,23,2001,9,DM,F,36,47
32745,9,23,2001,9,DM,F,37,51
32746,9,23,2001,9,DM,F,35,41
32749,9,23,2001,9,DM,M,35,42
32751,9,23,2001,9,DM,M,37,47
32957,10,14,2001,9,DM,F,35,48
32958,10,14,2001,9,DM,F,33,22
32959,10,14,2001,9,DM,F,38,38
32961,10,14,2001,9,DM,M,38,41
32962,10,14,2001,9,DM,M,37,48
32963,10,14,2001,9,DM,F,36,41
32967,10,14,2001,9,DM,F,36,44
32969,10,14,2001,9,DM,M,32,22
33173,11,18,2001,9,DM,F,36,43
33174,11,18,2001,9,DM,F,35,38
33175,11,18,2001,9,DM,F,36,48
33177,11,18,2001,9,DM,M,38,46
33178,11,18,2001,9,DM,F,35,45
33519,2,10,2002,9,DM,F,35,42
33520,2,10,2002,9,DM,F,36,53
33521,2,10,2002,9,DM,M,37,46
33522,2,10,2002,9,DM,M,37,46
33523,2,10,2002,9,DM,F,36,42
33695,3,14,2002,9,DM,F,35,46
33696,3,14,2002,9,DM,M,37,47
33697,3,14,2002,9,DM,F,36,49
33698,3,14,2002,9,DM,M,37,52
33878,4,17,2002,9,DM,F,35,57
33879,4,17,2002,9,DM,F,35,50
33886,4,17,2002,9,DM,M,37,48
33887,4,17,2002,9,DM,F,34,45
33890,4,17,2002,9,DM,M,35,56
34116,5,16,2002,9,DM,M,36,49
34118,5,16,2002,9,DM,M,36,45
34122,5,16,2002,9,DM,F,35,45
34125,5,16,2002,9,DM,M,37,48
34126,5,16,2002,9,DM,F,35,25
34127,5,16,2002,9,DM,F,35,64
34339,6,16,2002,9,DM,M,36,25
34341,6,16,2002,9,DM,F,36,48
34342,6,16,2002,9,DM,M,36,48
34343,6,16,2002,9,DM,F,36,41
34346,6,16,2002,9,DM,M,34,22
34603,7,14,2002,9,DM,M,36,46
34605,7,14,2002,9,DM,F,36,60
34609,7,14,2002,9,DM,M,37,35
34721,9,10,2002,9,DM,M,37,50
34722,9,10,2002,9,DM,M,37,48
34907,10,6,2002,9,DM,M,38,50
34910,10,6,2002,9,DM,F,35,41
34912,10,6,2002,9,DM,M,38,51
34916,10,6,2002,9,DM,M,36,50
35098,11,10,2002,9,DM,F,35,41
35100,11,10,2002,9,DM,M,37,49
35133,11,10,2002,9,DM,M,36,47
35134,11,10,2002,9,DM,M,33,48
35137,11,10,2002,9,DM,M,38,53
35338,12,8,2002,9,DM,M,37,48
35339,12,8,2002,9,DM,M,34,52
35340,12,8,2002,9,DM,M,36,49
35341,12,8,2002,9,DM,F,36,42
35344,12,8,2002,9,DM,M,37,50
35519,12,31,2002,9,DM,M,37,49
35521,12,31,2002,9,DM,M,37,48
35522,12,31,2002,9,DM,F,35,45
35523,12,31,2002,9,DM,F,36,44
35101,11,10,2002,9,PF,M,14,7
33700,3,14,2002,9,PE,F,23,23
34604,7,14,2002,9,PE,F,20,21
30255,1,10,2000,9,PP,F,21,16
30256,1,10,2000,9,PP,M,23,16
30389,2,6,2000,9,PP,M,21,14
30531,3,5,2000,9,PP,M,23,19
30539,3,5,2000,9,PP,M,21,14
30660,4,31,2000,9,PP,F,20,19
30661,4,31,2000,9,PP,M,21,20
30669,4,31,2000,9,PP,F,21,21
30856,6,4,2000,9,PP,F,22,20
30860,6,4,2000,9,PP,M,22,19
30861,6,4,2000,9,PP,M,21,17
30863,6,4,2000,9,PP,F,23,21
31029,7,2,2000,9,PP,F,20,16
31032,7,2,2000,9,PP,M,22,16
31034,7,2,2000,9,PP,F,22,19
31035,7,2,2000,9,PP,M,21,15
31037,7,2,2000,9,PP,M,21,10
31038,7,2,2000,9,PP,F,21,16
31040,7,2,2000,9,PP,M,21,14
31041,7,2,2000,9,PP,F,22,16
31316,8,26,2000,9,PP,M,22,14
31319,8,26,2000,9,PP,M,21,15
31321,8,26,2000,9,PP,M,22,15
31835,3,4,2001,9,PP,M,23,14
32007,4,22,2001,9,PP,M,22,18
32010,4,22,2001,9,PP,M,22,17
32012,4,22,2001,9,PP,M,23,21
32113,5,27,2001,9,PP,M,21,16
32115,5,27,2001,9,PP,F,23,18
32301,7,22,2001,9,PP,F,22,11
32536,8,26,2001,9,PP,F,22,17
32537,8,26,2001,9,PP,F,23,15
32747,9,23,2001,9,PP,M,23,19
32750,9,23,2001,9,PP,F,22,15
32752,9,23,2001,9,PP,M,22,24
32964,10,14,2001,9,PP,M,23,18
33880,4,17,2002,9,PP,F,22,17
33882,4,17,2002,9,PP,M,22,17
33884,4,17,2002,9,PP,M,23,24
33888,4,17,2002,9,PP,F,23,16
33889,4,17,2002,9,PP,M,23,19
34119,5,16,2002,9,PP,M,22,20
34120,5,16,2002,9,PP,F,22,18
34121,5,16,2002,9,PP,M,22,18
34123,5,16,2002,9,PP,F,22,17
34337,6,16,2002,9,PP,F,21,9
34340,6,16,2002,9,PP,F,23,17
34344,6,16,2002,9,PP,M,22,17
34345,6,16,2002,9,PP,M,21,10
34347,6,16,2002,9,PP,F,22,11
34348,6,16,2002,9,PP,F,22,18
34595,7,14,2002,9,PP,F,23,19
34596,7,14,2002,9,PP,F,22,13
34597,7,14,2002,9,PP,F,23,18
34599,7,14,2002,9,PP,F,22,17
34600,7,14,2002,9,PP,F,21,13
34602,7,14,2002,9,PP,F,22,16
34606,7,14,2002,9,PP,F,22,13
34608,7,14,2002,9,PP,M,23,12
34717,9,10,2002,9,PP,M,23,18
34718,9,10,2002,9,PP,M,21,14
34719,9,10,2002,9,PP,F,21,15
34720,9,10,2002,9,PP,F,22,18
34723,9,10,2002,9,PP,F,22,18
34724,9,10,2002,9,PP,F,22,17
34911,10,6,2002,9,PP,M,22,20
34913,10,6,2002,9,PP,M,21,15
34914,10,6,2002,9,PP,F,21,17
34915,10,6,2002,9,PP,F,21,17
30530,3,5,2000,9,SH,M,29,77
30383,2,6,2000,9,OT,M,20,27
30536,3,5,2000,9,OT,M,20,28
30659,4,31,2000,9,OT,F,20,24
30859,6,4,2000,9,OT,M,20,26
30862,6,4,2000,9,OT,F,20,31
31030,7,2,2000,9,OT,F,20,40
31039,7,2,2000,9,OT,M,19,29
31468,9,31,2000,9,OT,M,20,23
31585,11,26,2000,9,OT,M,20,27
31586,11,26,2000,9,OT,M,20,22
31587,11,26,2000,9,OT,F,19,28
31900,3,25,2001,9,OT,M,21,29
32539,8,26,2001,9,OT,M,21,25
32743,9,23,2001,9,OT,F,20,18
32748,9,23,2001,9,OT,M,20,23
32965,10,14,2001,9,OT,F,21,25
32966,10,14,2001,9,OT,M,21,22
32968,10,14,2001,9,OT,F,20,37
33171,11,18,2001,9,OT,M,21,23
33172,11,18,2001,9,OT,M,21,19
33176,11,18,2001,9,OT,M,20,20
33699,3,14,2002,9,OT,M,21,30
33883,4,17,2002,9,OT,F,20,26
34124,5,16,2002,9,OT,F,20,26
34594,7,14,2002,9,OT,F,18,20
34598,7,14,2002,9,OT,F,20,23
34607,7,14,2002,9,OT,M,20,25
34909,10,6,2002,9,OT,M,21,24
35099,11,10,2002,9,OT,F,20,26
35132,11,10,2002,9,OT,M,20,22
35337,12,8,2002,9,OT,M,20,25
35342,12,8,2002,9,OT,F,20,28
30857,6,4,2000,9,DO,M,35,44
31325,8,26,2000,9,DO,M,35,46
34601,7,14,2002,9,DO,F,37,47
35135,11,10,2002,9,OL,M,21,21
35525,12,31,2002,9,OL,M,21,26
30253,1,10,2000,9,RM,F,15,16
30257,1,10,2000,9,PB,M,26,24
30385,2,6,2000,9,PB,F,25,23
30390,2,6,2000,9,PB,M,25,41
30532,3,5,2000,9,PB,F,25,26
30663,4,31,2000,9,PB,M,24,34
30664,4,31,2000,9,PB,M,26,49
30668,4,31,2000,9,PB,M,25,39
30853,6,4,2000,9,PB,M,26,36
30855,6,4,2000,9,PB,M,26,18
31043,7,2,2000,9,PB,M,26,38
31044,7,2,2000,9,PB,M,25,23
31324,8,26,2000,9,PB,F,25,33
31326,8,26,2000,9,PB,M,25,28
34908,10,6,2002,9,PB,M,27,42
35136,11,10,2002,9,PB,F,27,28
35336,12,8,2002,9,PB,F,26,30
35343,12,8,2002,9,PB,F,25,24
35345,12,8,2002,9,PB,M,26,24
35524,12,31,2002,9,PB,F,25,27
33629,3,13,2002,21,NL,F,30,168
30206,1,8,2000,21,PP,M,20,13
30208,1,8,2000,21,PP,M,22,14
30486,3,4,2000,21,PP,F,23,33
30489,3,4,2000,21,PP,M,19,16
30787,6,3,2000,21,PP,M,20,10
31248,8,25,2000,21,PP,F,21,13
32673,9,22,2001,21,OT,F,20,22
30205,1,8,2000,21,PB,F,25,24
30207,1,8,2000,21,PB,F,25,32
30338,2,5,2000,21,PB,F,25,32
30339,2,5,2000,21,PB,M,26,43
30340,2,5,2000,21,PB,F,24,24
30487,3,4,2000,21,PB,M,27,41
30488,3,4,2000,21,PB,F,25,37
30490,3,4,2000,21,PB,M,25,40
30631,4,30,2000,21,PB,M,26,21
30632,4,30,2000,21,PB,F,26,21
30633,4,30,2000,21,PB,F,25,19
30634,4,30,2000,21,PB,F,26,39
30635,4,30,2000,21,PB,M,25,38
30636,4,30,2000,21,PB,F,26,23
30637,4,30,2000,21,PB,M,26,17
30783,6,3,2000,21,PB,F,25,24
30784,6,3,2000,21,PB,F,26,24
30785,6,3,2000,21,PB,F,25,35
30786,6,3,2000,21,PB,F,26,26
30788,6,3,2000,21,PB,F,25,39
30789,6,3,2000,21,PB,M,26,36
30790,6,3,2000,21,PB,F,25,25
30954,7,1,2000,21,PB,F,24,30
30955,7,1,2000,21,PB,F,26,29
30956,7,1,2000,21,PB,F,28,25
30957,7,1,2000,21,PB,F,26,29
30958,7,1,2000,21,PB,F,25,45
30959,7,1,2000,21,PB,F,25,22
30960,7,1,2000,21,PB,F,25,28
31147,7,22,2000,21,PB,F,25,30
31148,7,22,2000,21,PB,F,26,27
31149,7,22,2000,21,PB,F,26,31
31150,7,22,2000,21,PB,F,25,32
31151,7,22,2000,21,PB,F,26,28
31249,8,25,2000,21,PB,F,26,28
31250,8,25,2000,21,PB,F,26,30
31251,8,25,2000,21,PB,F,27,30
31252,8,25,2000,21,PB,F,26,22
31253,8,25,2000,21,PB,F,26,30
31254,8,25,2000,21,PB,F,25,28
31255,8,25,2000,21,PB,F,25,30
31433,9,30,2000,21,PB,F,27,28
31434,9,30,2000,21,PB,F,26,27
31435,9,30,2000,21,PB,F,26,25
31436,9,30,2000,21,PB,F,25,26
31437,9,30,2000,21,PB,F,25,29
31438,9,30,2000,21,PB,F,27,29
31548,11,25,2000,21,PB,M,24,28
31549,11,25,2000,21,PB,F,25,32
31550,11,25,2000,21,PB,M,25,29
31551,11,25,2000,21,PB,F,26,29
31655,12,22,2000,21,PB,F,26,28
31656,12,22,2000,21,PB,F,26,29
31657,12,22,2000,21,PB,F,26,30
31658,12,22,2000,21,PB,F,27,29
31742,1,21,2001,21,PB,F,25,27
31743,1,21,2001,21,PB,F,27,30
31744,1,21,2001,21,PB,F,25,27
31745,1,21,2001,21,PB,F,27,29
31814,3,3,2001,21,PB,F,26,35
31882,3,24,2001,21,PB,M,27,34
31883,3,24,2001,21,PB,F,25,36
31884,3,24,2001,21,PB,F,28,48
31885,3,24,2001,21,PB,F,26,37
31978,4,21,2001,21,PB,M,27,35
31979,4,21,2001,21,PB,F,25,54
31980,4,21,2001,21,PB,M,26,34
31981,4,21,2001,21,PB,M,26,37
31982,4,21,2001,21,PB,F,27,37
31983,4,21,2001,21,PB,F,27,35
32073,5,26,2001,21,PB,F,26,44
32074,5,26,2001,21,PB,M,28,31
32075,5,26,2001,21,PB,F,26,39
32208,6,25,2001,21,PB,F,26,39
32209,6,25,2001,21,PB,M,27,24
32211,6,25,2001,21,PB,M,27,34
32212,6,25,2001,21,PB,F,26,26
32213,6,25,2001,21,PB,F,26,41
32214,6,25,2001,21,PB,M,26,19
32445,8,25,2001,21,PB,F,26,28
32446,8,25,2001,21,PB,F,27,31
32447,8,25,2001,21,PB,F,27,30
32448,8,25,2001,21,PB,M,27,36
32449,8,25,2001,21,PB,F,27,39
32450,8,25,2001,21,PB,F,26,33
32451,8,25,2001,21,PB,F,26,23
32452,8,25,2001,21,PB,F,27,32
32453,8,25,2001,21,PB,F,26,37
32455,8,25,2001,21,PB,F,26,36
32456,8,25,2001,21,PB,F,27,31
32457,8,25,2001,21,PB,M,27,37
32663,9,22,2001,21,PB,F,25,31
32664,9,22,2001,21,PB,F,26,30
32665,9,22,2001,21,PB,F,26,33
32666,9,22,2001,21,PB,M,28,38
32667,9,22,2001,21,PB,F,26,30
32668,9,22,2001,21,PB,F,26,32
32669,9,22,2001,21,PB,M,27,33
32670,9,22,2001,21,PB,F,27,32
32672,9,22,2001,21,PB,F,26,39
32674,9,22,2001,21,PB,M,27,36
32675,9,22,2001,21,PB,M,28,33
32676,9,22,2001,21,PB,F,25,30
32677,9,22,2001,21,PB,F,26,26
32874,10,13,2001,21,PB,F,26,30
32875,10,13,2001,21,PB,F,25,31
32876,10,13,2001,21,PB,F,26,29
32878,10,13,2001,21,PB,F,26,26
32879,10,13,2001,21,PB,F,26,35
32880,10,13,2001,21,PB,M,28,37
32881,10,13,2001,21,PB,M,27,32
32882,10,13,2001,21,PB,M,27,35
32883,10,13,2001,21,PB,F,27,30
