"YEAR","MONTH","DAY","TEMP","PRECIP","SEASON"
2003,12,31,61,0,"Fall"
2004,1,1,61,0,"Winter"
2004,1,2,62,0,"Winter"
2004,1,3,65,0,"Winter"
2004,1,4,67,0,"Winter"
2004,1,5,69.5,0,"Winter"
2004,1,6,55,0.07,"Winter"
2004,1,7,41.5,0,"Winter"
2004,1,8,48.5,0,"Winter"
2004,1,9,59,0.07,"Winter"
2004,1,10,41.5,0.01,"Winter"
2004,1,11,43,0,"Winter"
2004,1,12,47.5,0,"Winter"
2004,1,13,46.5,0,"Winter"
2004,1,14,54,0,"Winter"
2004,1,15,60,0,"Winter"
2004,1,16,52.5,0,"Winter"
2004,1,17,55.5,0,"Winter"
2004,1,18,64,0.27,"Winter"
2004,1,19,55.5,0.1,"Winter"
2004,1,20,46,0,"Winter"
2004,1,21,48.5,0,"Winter"
2004,1,22,48.5,0,"Winter"
2004,1,23,48.5,0,"Winter"
2004,1,24,50.5,0,"Winter"
2004,1,25,59.5,0,"Winter"
2004,1,26,69.5,0.71,"Winter"
2004,1,27,59.5,0.12,"Winter"
2004,1,28,44,0,"Winter"
2004,1,29,43,0,"Winter"
2004,1,30,50.5,0,"Winter"
2004,1,31,52,0.23,"Winter"
2004,2,1,57,1.5,"Winter"
2004,2,2,56,0.38,"Winter"
2004,2,3,56,0,"Winter"
2004,2,4,55.5,0,"Winter"
2004,2,5,66.5,0,"Winter"
2004,2,6,72.5,0.34,"Winter"
2004,2,7,56.5,0.12,"Winter"
2004,2,8,43,0,"Winter"
2004,2,9,55,0,"Winter"
2004,2,10,55.5,0.02,"Winter"
2004,2,11,59,0,"Winter"
2004,2,12,69,0.02,"Winter"
2004,2,13,55,0.09,"Winter"
2004,2,14,58,1.18,"Winter"
2004,2,15,57.5,0,"Winter"
2004,2,16,49,0,"Winter"
2004,2,17,43.5,0.02,"Winter"
2004,2,18,47.5,0,"Winter"
2004,2,19,49.5,0,"Winter"
2004,2,20,53.5,0,"Winter"
2004,2,21,66,0,"Winter"
2004,2,22,60,0,"Winter"
2004,2,23,60,0.34,"Winter"
2004,2,24,62,1.32,"Winter"
2004,2,25,57.5,0.17,"Winter"
2004,2,26,49,0.03,"Winter"
2004,2,27,43.5,0,"Winter"
2004,2,28,50,0,"Winter"
2004,2,29,58,0,"Winter"
2004,3,1,62,0,"Winter"
2004,3,2,70,0,"Winter"
2004,3,3,71,0,"Winter"
2004,3,4,68,0,"Winter"
2004,3,5,70.5,0,"Winter"
2004,3,6,73.5,0.01,"Winter"
2004,3,7,73,0,"Winter"
2004,3,8,57.5,0,"Winter"
2004,3,9,54,0.03,"Winter"
2004,3,10,48,0,"Winter"
2004,3,11,50.5,0,"Winter"
2004,3,12,57,0,"Winter"
2004,3,13,61.5,0,"Winter"
2004,3,14,63.5,0,"Winter"
2004,3,15,65,0.67,"Winter"
2004,3,16,70,1.29,"Winter"
2004,3,17,63.5,0,"Winter"
2004,3,18,62,0,"Winter"
2004,3,19,66,0,"Winter"
2004,3,20,66,0,"Winter"
2004,3,21,67,0,"Winter"
2004,3,22,53.5,0,"Winter"
2004,3,23,53.5,0,"Winter"
2004,3,24,60.5,0,"Winter"
2004,3,25,64,0,"Winter"
2004,3,26,68,0,"Winter"
2004,3,27,68,0,"Winter"
2004,3,28,66.5,0,"Winter"
2004,3,29,64.5,0,"Winter"
2004,3,30,63.5,0,"Winter"
2004,3,31,66,0,"Winter"
2004,4,1,54.5,0,"Spring"
2004,4,2,56.5,0,"Spring"
2004,4,3,61.5,0,"Spring"
2004,4,4,62.5,0,"Spring"
2004,4,5,61,0,"Spring"
2004,4,6,62,0,"Spring"
2004,4,7,66,0,"Spring"
2004,4,8,73.5,0.05,"Spring"
2004,4,9,74,0,"Spring"
2004,4,10,73,0,"Spring"
2004,4,11,69.5,0.01,"Spring"
2004,4,12,70.5,0.09,"Spring"
2004,4,13,62,0.93,"Spring"
2004,4,14,54.5,0,"Spring"
2004,4,15,58,0,"Spring"
2004,4,16,60.5,0,"Spring"
2004,4,17,63.5,0,"Spring"
2004,4,18,65,0,"Spring"
2004,4,19,65.5,0,"Spring"
2004,4,20,67,0,"Spring"
2004,4,21,68,0,"Spring"
2004,4,22,70.5,0,"Spring"
2004,4,23,72,0,"Spring"
2004,4,24,72.5,0,"Spring"
2004,4,25,74.5,0,"Spring"
2004,4,26,74,0,"Spring"
2004,4,27,66,0.01,"Spring"
2004,4,28,64.5,0,"Spring"
2004,4,29,69.5,0,"Spring"
2004,4,30,72.5,0.02,"Spring"
2004,5,1,76.5,0,"Spring"
2004,5,2,77.5,0,"Spring"
2004,5,3,68.5,0.46,"Spring"
2004,5,4,65,0,"Spring"
2004,5,5,63.5,0,"Spring"
2004,5,6,71,0,"Spring"
2004,5,7,76.5,0,"Spring"
2004,5,8,75.5,0,"Spring"
2004,5,9,72.5,0,"Spring"
2004,5,10,73,0,"Spring"
2004,5,11,76.5,0,"Spring"
2004,5,12,77,0,"Spring"
2004,5,13,76,0,"Spring"
2004,5,14,75,0,"Spring"
2004,5,15,74,0,"Spring"
2004,5,16,76,0,"Spring"
2004,5,17,75.5,0,"Spring"
2004,5,18,74.5,0,"Spring"
2004,5,19,75.5,0,"Spring"
2004,5,20,77,0,"Spring"
2004,5,21,77,0,"Spring"
2004,5,22,78.5,0,"Spring"
2004,5,23,80.5,0,"Spring"
2004,5,24,80.5,0,"Spring"
2004,5,25,81,0,"Spring"
2004,5,26,83,0,"Spring"
2004,5,27,81,0,"Spring"
2004,5,28,79.5,0,"Spring"
2004,5,29,81.5,0,"Spring"
2004,5,30,80.5,0,"Spring"
2004,5,31,82.5,0,"Spring"
2004,6,1,85.5,0,"Spring"
2004,6,2,82,1.4,"Spring"
2004,6,3,79,0.75,"Spring"
2004,6,4,76,0.14,"Spring"
2004,6,5,79.5,0,"Spring"
2004,6,6,77.5,0.14,"Spring"
2004,6,7,79,0.01,"Spring"
2004,6,8,79.5,0,"Spring"
2004,6,9,80,0.59,"Spring"
2004,6,10,79.5,0,"Spring"
2004,6,11,81.5,0,"Spring"
2004,6,12,83.5,0,"Spring"
2004,6,13,83.5,1.62,"Spring"
2004,6,14,80.5,0.24,"Spring"
2004,6,15,82,0.01,"Spring"
2004,6,16,83,0,"Spring"
2004,6,17,81.5,0,"Spring"
2004,6,18,81.5,0,"Spring"
2004,6,19,85,0,"Spring"
2004,6,20,83,0.01,"Spring"
2004,6,21,80.5,0.21,"Spring"
2004,6,22,81,1.03,"Spring"
2004,6,23,81,0.06,"Spring"
2004,6,24,83,0,"Spring"
2004,6,25,83.5,0,"Spring"
2004,6,26,83,0.28,"Spring"
2004,6,27,81,0.57,"Spring"
2004,6,28,81.5,0,"Spring"
2004,6,29,82,0,"Spring"
2004,6,30,81,0,"Spring"
2004,7,1,80.5,0,"Summer"
2004,7,2,81.5,0.01,"Summer"
2004,7,3,81,0,"Summer"
2004,7,4,81.5,0,"Summer"
2004,7,5,82.5,0,"Summer"
2004,7,6,84.5,0,"Summer"
2004,7,7,81.5,1.06,"Summer"
2004,7,8,80.5,0.15,"Summer"
2004,7,9,80.5,0,"Summer"
2004,7,10,83.5,0,"Summer"
2004,7,11,83,0.3,"Summer"
2004,7,12,81,0,"Summer"
2004,7,13,81,0,"Summer"
2004,7,14,83,0,"Summer"
2004,7,15,81.5,0.21,"Summer"
2004,7,16,82,0.1,"Summer"
2004,7,17,80,0.48,"Summer"
2004,7,18,76.5,0.39,"Summer"
2004,7,19,80,0.16,"Summer"
2004,7,20,81,0.74,"Summer"
2004,7,21,82.5,0,"Summer"
2004,7,22,80.5,0,"Summer"
2004,7,23,83,0.01,"Summer"
2004,7,24,82.5,0.01,"Summer"
2004,7,25,81.5,0,"Summer"
2004,7,26,82,0,"Summer"
2004,7,27,82.5,0.24,"Summer"
2004,7,28,81.5,0.12,"Summer"
2004,7,29,82.5,0,"Summer"
2004,7,30,82.5,0,"Summer"
2004,7,31,80.5,0.01,"Summer"
2004,8,1,82,0,"Summer"
2004,8,2,82.5,1.51,"Summer"
2004,8,3,85,0,"Summer"
2004,8,4,84.5,1.08,"Summer"
2004,8,5,83.5,0,"Summer"
2004,8,6,84.5,0.08,"Summer"
2004,8,7,77,0,"Summer"
2004,8,8,79.5,0,"Summer"
2004,8,9,81,0.03,"Summer"
2004,8,10,78.5,0.46,"Summer"
2004,8,11,80.5,0.12,"Summer"
2004,8,12,79,0.12,"Summer"
2004,8,13,75.5,1.25,"Summer"
2004,8,14,74.5,0.04,"Summer"
2004,8,15,77.5,0,"Summer"
2004,8,16,80.5,0,"Summer"
2004,8,17,81,1.36,"Summer"
2004,8,18,80,1.14,"Summer"
2004,8,19,82.5,0,"Summer"
2004,8,20,84,0.25,"Summer"
2004,8,21,80,1.96,"Summer"
2004,8,22,79,0.93,"Summer"
2004,8,23,79,2.05,"Summer"
2004,8,24,79.5,0,"Summer"
2004,8,25,82,1.87,"Summer"
2004,8,26,81.5,0,"Summer"
2004,8,27,82.5,0,"Summer"
2004,8,28,81.5,0,"Summer"
2004,8,29,82,0,"Summer"
2004,8,30,82.5,0,"Summer"
2004,8,31,82,0.07,"Summer"
2004,9,1,82.5,0,"Summer"
2004,9,2,81.5,0.02,"Summer"
2004,9,3,82,0.24,"Summer"
2004,9,4,83.5,0,"Summer"
2004,9,5,77,4.95,"Summer"
2004,9,6,75.5,3.56,"Summer"
2004,9,7,80.5,2.05,"Summer"
2004,9,8,84,0,"Summer"
2004,9,9,82.5,0.01,"Summer"
2004,9,10,80,0.09,"Summer"
2004,9,11,81,0.17,"Summer"
2004,9,12,80,0.24,"Summer"
2004,9,13,79.5,0.1,"Summer"
2004,9,14,80,0,"Summer"
2004,9,15,83,0,"Summer"
2004,9,16,84,0.02,"Summer"
2004,9,17,83.5,0.03,"Summer"
2004,9,18,77.5,0,"Summer"
2004,9,19,75.5,0,"Summer"
2004,9,20,69.5,0.07,"Summer"
2004,9,21,76,0,"Summer"
2004,9,22,78.5,0,"Summer"
2004,9,23,78.5,0,"Summer"
2004,9,24,75,0,"Summer"
2004,9,25,79,0.17,"Summer"
2004,9,26,76.5,4.63,"Summer"
2004,9,27,79.5,0.1,"Summer"
2004,9,28,81,0,"Summer"
2004,9,29,78.5,0,"Summer"
2004,9,30,78,0,"Summer"
2004,10,1,79.5,0.8,"Fall"
2004,10,2,79.5,0,"Fall"
2004,10,3,79,0.35,"Fall"
2004,10,4,78,0.02,"Fall"
2004,10,5,77.5,0,"Fall"
2004,10,6,77.5,0,"Fall"
2004,10,7,74.5,0,"Fall"
2004,10,8,73.5,0.04,"Fall"
2004,10,9,75.5,0.02,"Fall"
2004,10,10,77.5,0.02,"Fall"
2004,10,11,70,0.94,"Fall"
2004,10,12,73.5,0,"Fall"
2004,10,13,73.5,0,"Fall"
2004,10,14,68,0,"Fall"
2004,10,15,59.5,0.26,"Fall"
2004,10,16,63,0,"Fall"
2004,10,17,70.5,0,"Fall"
2004,10,18,71.5,0,"Fall"
2004,10,19,75.5,0,"Fall"
2004,10,20,78.5,0.16,"Fall"
2004,10,21,74,0,"Fall"
2004,10,22,71,0,"Fall"
2004,10,23,68,0,"Fall"
2004,10,24,67.5,0,"Fall"
2004,10,25,72,0,"Fall"
2004,10,26,69,0,"Fall"
2004,10,27,69,0,"Fall"
2004,10,28,70.5,0,"Fall"
2004,10,29,75.5,0,"Fall"
2004,10,30,75.5,0,"Fall"
2004,10,31,74.5,0,"Fall"
2004,11,1,74.5,0,"Fall"
2004,11,2,75.5,0,"Fall"
2004,11,3,74.5,0,"Fall"
2004,11,4,74,0.15,"Fall"
2004,11,5,61.5,0,"Fall"
2004,11,6,61,0,"Fall"
2004,11,7,60,0,"Fall"
2004,11,8,63.5,0,"Fall"
2004,11,9,63.5,0,"Fall"
2004,11,10,66.5,0,"Fall"
2004,11,11,65.5,0,"Fall"
2004,11,12,69.5,0.06,"Fall"
2004,11,13,68.5,0,"Fall"
2004,11,14,60.5,0,"Fall"
2004,11,15,62,0,"Fall"
2004,11,16,60.5,0,"Fall"
2004,11,17,59.5,0,"Fall"
2004,11,18,60,0,"Fall"
2004,11,19,65,0,"Fall"
2004,11,20,70,0,"Fall"
2004,11,21,70,0,"Fall"
2004,11,22,67.5,0,"Fall"
2004,11,23,70,0,"Fall"
2004,11,24,70,0.86,"Fall"
2004,11,25,59,0.34,"Fall"
2004,11,26,50,0,"Fall"
2004,11,27,60.5,0.58,"Fall"
2004,11,28,55,0,"Fall"
2004,11,29,58,0,"Fall"
2004,11,30,66.5,0,"Fall"
2004,12,1,61,0,"Fall"
2004,12,2,56.5,0,"Fall"
2004,12,3,54,0,"Fall"
2004,12,4,49,0.03,"Fall"
2004,12,5,52.5,0,"Fall"
2004,12,6,65,0,"Fall"
2004,12,7,68,0,"Fall"
2004,12,8,71,0,"Fall"
2004,12,9,70.5,0,"Fall"
2004,12,10,67.5,0.38,"Fall"
2004,12,11,51.5,0,"Fall"
2004,12,12,48.5,0,"Fall"
2004,12,13,56.5,0,"Fall"
2004,12,14,43.5,0,"Fall"
2004,12,15,40.5,0,"Fall"
2004,12,16,48,0,"Fall"
2004,12,17,52,0,"Fall"
2004,12,18,55,0,"Fall"
2004,12,19,50,0,"Fall"
2004,12,20,40,0,"Fall"
2004,12,21,47.5,0,"Fall"
2004,12,22,58.5,0,"Fall"
2004,12,23,64,0.07,"Fall"
2004,12,24,48,0.07,"Fall"
2004,12,25,42.5,0.52,"Fall"
2004,12,26,39,0.2,"Fall"
2004,12,27,43.5,0,"Fall"
2004,12,28,52,0,"Fall"
2004,12,29,54.5,0,"Fall"
2004,12,30,56.5,0,"Fall"
2004,12,31,57.5,0,"Fall"
2005,1,1,61.5,0,"Winter"
2005,1,2,65,0,"Winter"
2005,1,3,63,0,"Winter"
2005,1,4,63,0,"Winter"
2005,1,5,65,0,"Winter"
2005,1,6,66,0,"Winter"
2005,1,7,65,0,"Winter"
2005,1,8,69,0,"Winter"
2005,1,9,68,0,"Winter"
2005,1,10,63,0,"Winter"
2005,1,11,63,0,"Winter"
2005,1,12,67.5,0,"Winter"
2005,1,13,70.5,0.05,"Winter"
2005,1,14,63,1.15,"Winter"
2005,1,15,51.5,0.01,"Winter"
2005,1,16,48.5,0,"Winter"
2005,1,17,41.5,0,"Winter"
2005,1,18,42,0,"Winter"
2005,1,19,45,0,"Winter"
2005,1,20,54,0,"Winter"
2005,1,21,55.5,0,"Winter"
2005,1,22,65,0.01,"Winter"
2005,1,23,49.5,0,"Winter"
2005,1,24,40,0,"Winter"
2005,1,25,48,0,"Winter"
2005,1,26,62,0,"Winter"
2005,1,27,63.5,0,"Winter"
2005,1,28,52,0,"Winter"
2005,1,29,58.5,0.16,"Winter"
2005,1,30,56.5,0.03,"Winter"
2005,1,31,45.5,0,"Winter"
2005,2,1,50.5,0.01,"Winter"
2005,2,2,54.5,0.16,"Winter"
2005,2,3,57,0.08,"Winter"
2005,2,4,46.5,0,"Winter"
2005,2,5,48,0,"Winter"
2005,2,6,58,0,"Winter"
2005,2,7,63,0,"Winter"
2005,2,8,60,0,"Winter"
2005,2,9,61.5,0,"Winter"
2005,2,10,56.5,0.02,"Winter"
2005,2,11,47,0,"Winter"
2005,2,12,51.5,0,"Winter"
2005,2,13,55.5,0,"Winter"
2005,2,14,59,0,"Winter"
2005,2,15,67,0,"Winter"
2005,2,16,65.5,0,"Winter"
2005,2,17,62.5,0,"Winter"
2005,2,18,50,0,"Winter"
2005,2,19,50,0,"Winter"
2005,2,20,58,0,"Winter"
2005,2,21,63,0,"Winter"
2005,2,22,73.5,0,"Winter"
2005,2,23,72,0.01,"Winter"
2005,2,24,70,0.01,"Winter"
2005,2,25,57,0.24,"Winter"
2005,2,26,58,0.03,"Winter"
2005,2,27,64.5,1.26,"Winter"
2005,2,28,63.5,0,"Winter"
2005,3,1,55,0,"Winter"
2005,3,2,45.5,0,"Winter"
2005,3,3,43.5,0.14,"Winter"
2005,3,4,53.5,0,"Winter"
2005,3,5,54,0,"Winter"
2005,3,6,58,0,"Winter"
2005,3,7,61,0,"Winter"
2005,3,8,57.5,0.72,"Winter"
2005,3,9,45,0.03,"Winter"
2005,3,10,51,0,"Winter"
2005,3,11,55.5,0,"Winter"
2005,3,12,55.5,0,"Winter"
2005,3,13,66,0,"Winter"
2005,3,14,72.5,0,"Winter"
2005,3,15,61.5,0.19,"Winter"
2005,3,16,67.5,0.4,"Winter"
2005,3,17,56.5,0.12,"Winter"
2005,3,18,47.5,0,"Winter"
2005,3,19,53.5,0,"Winter"
2005,3,20,61,0,"Winter"
2005,3,21,70.5,0.14,"Winter"
2005,3,22,78.5,0,"Winter"
2005,3,23,72.5,0.38,"Winter"
2005,3,24,70.5,0,"Winter"
2005,3,25,70,1.46,"Winter"
2005,3,26,70,0.85,"Winter"
2005,3,27,77.5,0,"Winter"
2005,3,28,69.5,0.14,"Winter"
2005,3,29,71,0,"Winter"
2005,3,30,68.5,0,"Winter"
2005,3,31,74.5,0.03,"Winter"
2005,4,1,77.5,1.29,"Spring"
2005,4,2,64.5,0.38,"Spring"
2005,4,3,61.5,0,"Spring"
2005,4,4,66,0,"Spring"
2005,4,5,69.5,0,"Spring"
2005,4,6,72.5,0,"Spring"
2005,4,7,72.5,2.17,"Spring"
2005,4,8,69.5,0,"Spring"
2005,4,9,71,0,"Spring"
2005,4,10,66,0,"Spring"
2005,4,11,67,0,"Spring"
2005,4,12,72.5,0.06,"Spring"
2005,4,13,71.5,0.34,"Spring"
2005,4,14,63,0,"Spring"
2005,4,15,62,0,"Spring"
2005,4,16,59.5,0,"Spring"
2005,4,17,61.5,0,"Spring"
2005,4,18,62,0,"Spring"
2005,4,19,67.5,0,"Spring"
2005,4,20,69,0,"Spring"
2005,4,21,71,0,"Spring"
2005,4,22,70,0,"Spring"
2005,4,23,66.5,0.16,"Spring"
2005,4,24,56,0,"Spring"
2005,4,25,56,0.11,"Spring"
2005,4,26,65,0.73,"Spring"
2005,4,27,69.5,0.03,"Spring"
2005,4,28,64,0,"Spring"
2005,4,29,66,0,"Spring"
2005,4,30,72.5,0.14,"Spring"
2005,5,1,67,0.12,"Spring"
2005,5,2,69.5,0,"Spring"
2005,5,3,68,0,"Spring"
2005,5,4,64,0.98,"Spring"
2005,5,5,64.5,1.31,"Spring"
2005,5,6,63.5,0,"Spring"
2005,5,7,64.5,0,"Spring"
2005,5,8,67.5,0,"Spring"
2005,5,9,69,0,"Spring"
2005,5,10,70,0,"Spring"
2005,5,11,72.5,0.42,"Spring"
2005,5,12,71.5,0,"Spring"
2005,5,13,71,0,"Spring"
2005,5,14,70.5,0,"Spring"
2005,5,15,72,0,"Spring"
2005,5,16,74.5,0,"Spring"
2005,5,17,74.5,0,"Spring"
2005,5,18,73.5,0,"Spring"
2005,5,19,73.5,0,"Spring"
2005,5,20,73.5,0.01,"Spring"
2005,5,21,74,0.09,"Spring"
2005,5,22,71.5,0,"Spring"
2005,5,23,75,0,"Spring"
2005,5,24,80,0,"Spring"
2005,5,25,72,0,"Spring"
2005,5,26,68.5,0,"Spring"
2005,5,27,72,0,"Spring"
2005,5,28,75,0,"Spring"
2005,5,29,75,0,"Spring"
2005,5,30,78,0,"Spring"
2005,5,31,76.5,1.2,"Spring"
2005,6,1,77,0.04,"Spring"
2005,6,2,78.5,0.29,"Spring"
2005,6,3,77,0.12,"Spring"
2005,6,4,77,0,"Spring"
2005,6,5,78,0,"Spring"
2005,6,6,79,0,"Spring"
2005,6,7,80,0.67,"Spring"
2005,6,8,80.5,0.24,"Spring"
2005,6,9,79.5,0,"Spring"
2005,6,10,78.5,0,"Spring"
2005,6,11,80,0.44,"Spring"
2005,6,12,80.5,0.5,"Spring"
2005,6,13,80.5,0,"Spring"
2005,6,14,80.5,0.67,"Spring"
2005,6,15,82.5,0.02,"Spring"
2005,6,16,83,0.32,"Spring"
2005,6,17,82.5,0,"Spring"
2005,6,18,78.5,0.14,"Spring"
2005,6,19,77.5,0,"Spring"
2005,6,20,76.5,0,"Spring"
2005,6,21,78,0,"Spring"
2005,6,22,77.5,0.36,"Spring"
2005,6,23,78.5,0,"Spring"
2005,6,24,77,0.05,"Spring"
2005,6,25,78.5,0.42,"Spring"
2005,6,26,82,0.09,"Spring"
2005,6,27,82,2.45,"Spring"
2005,6,28,80,0.08,"Spring"
2005,6,29,79.5,0.95,"Spring"
2005,6,30,79.5,0.25,"Spring"
2005,7,1,81.5,0,"Summer"
2005,7,2,81,0.13,"Summer"
2005,7,3,80,0.01,"Summer"
2005,7,4,83,0.03,"Summer"
2005,7,5,82.5,0,"Summer"
2005,7,6,83.5,0,"Summer"
2005,7,7,83.5,0,"Summer"
2005,7,8,84.5,0,"Summer"
2005,7,9,81.5,0.68,"Summer"
2005,7,10,79,0.86,"Summer"
2005,7,11,82,0.35,"Summer"
2005,7,12,81,0.52,"Summer"
2005,7,13,82.5,0.28,"Summer"
2005,7,14,82.5,0.01,"Summer"
2005,7,15,81,0,"Summer"
2005,7,16,83,0,"Summer"
2005,7,17,84,0,"Summer"
2005,7,18,83,0,"Summer"
2005,7,19,83.5,0,"Summer"
2005,7,20,84.5,0,"Summer"
2005,7,21,83,1.39,"Summer"
2005,7,22,83.5,0.02,"Summer"
2005,7,23,85.5,0.05,"Summer"
2005,7,24,84,0,"Summer"
2005,7,25,81.5,0,"Summer"
2005,7,26,81,0,"Summer"
2005,7,27,83.5,0,"Summer"
2005,7,28,85,0,"Summer"
2005,7,29,81.5,0.5,"Summer"
2005,7,30,81,0,"Summer"
2005,7,31,81,0.06,"Summer"
2005,8,1,81,0,"Summer"
2005,8,2,80.5,0,"Summer"
2005,8,3,81.5,0.53,"Summer"
2005,8,4,81,0.01,"Summer"
2005,8,5,80,1.39,"Summer"
2005,8,6,80.5,0,"Summer"
2005,8,7,80,0.76,"Summer"
2005,8,8,79,0,"Summer"
2005,8,9,81,0.23,"Summer"
2005,8,10,80,0.11,"Summer"
2005,8,11,82.5,0,"Summer"
2005,8,12,83,0,"Summer"
2005,8,13,84,0,"Summer"
2005,8,14,83.5,0.23,"Summer"
2005,8,15,82.5,0,"Summer"
2005,8,16,83.5,0,"Summer"
2005,8,17,84.5,0,"Summer"
2005,8,18,85,0,"Summer"
2005,8,19,85,0,"Summer"
2005,8,20,83.5,1.33,"Summer"
2005,8,21,83.5,0.11,"Summer"
2005,8,22,83.5,0.16,"Summer"
2005,8,23,83.5,0.04,"Summer"
2005,8,24,84,0,"Summer"
2005,8,25,84,0.06,"Summer"
2005,8,26,80,1.39,"Summer"
2005,8,27,82.5,0.27,"Summer"
2005,8,28,83.5,0,"Summer"
2005,8,29,85,0.33,"Summer"
2005,8,30,82.5,0.29,"Summer"
2005,8,31,81.5,0.19,"Summer"
2005,9,1,82.5,0.32,"Summer"
2005,9,2,84,0,"Summer"
2005,9,3,79.5,0,"Summer"
2005,9,4,80,0.03,"Summer"
2005,9,5,79,0,"Summer"
2005,9,6,79,0.28,"Summer"
2005,9,7,76.5,0.05,"Summer"
2005,9,8,80,0.01,"Summer"
2005,9,9,79.5,0,"Summer"
2005,9,10,78.5,0,"Summer"
2005,9,11,77,0,"Summer"
2005,9,12,80,0,"Summer"
2005,9,13,78,0,"Summer"
2005,9,14,81.5,0,"Summer"
2005,9,15,79,0,"Summer"
2005,9,16,80.5,0,"Summer"
2005,9,17,81.5,0,"Summer"
2005,9,18,82.5,0,"Summer"
2005,9,19,80.5,0,"Summer"
2005,9,20,81,0,"Summer"
2005,9,21,79.5,0.08,"Summer"
2005,9,22,80,0.23,"Summer"
2005,9,23,82,0.15,"Summer"
2005,9,24,80,0,"Summer"
2005,9,25,78.5,0,"Summer"
2005,9,26,77.5,0,"Summer"
2005,9,27,78.5,0,"Summer"
2005,9,28,78,0.05,"Summer"
2005,9,29,78,0,"Summer"
2005,9,30,79.5,0,"Summer"
2005,10,1,80.5,0,"Fall"
2005,10,2,80,0,"Fall"
2005,10,3,79.5,0.02,"Fall"
2005,10,4,79,0.23,"Fall"
2005,10,5,77,0.1,"Fall"
2005,10,6,79,2.35,"Fall"
2005,10,7,78.5,0.29,"Fall"
2005,10,8,79.5,0,"Fall"
2005,10,9,77.5,0,"Fall"
2005,10,10,79.5,0,"Fall"
2005,10,11,76.5,0,"Fall"
2005,10,12,75.5,0,"Fall"
2005,10,13,73,0,"Fall"
2005,10,14,73,0,"Fall"
2005,10,15,71.5,0,"Fall"
2005,10,16,69.5,0,"Fall"
2005,10,17,70,0,"Fall"
2005,10,18,69.5,0,"Fall"
2005,10,19,70.5,0,"Fall"
2005,10,20,75.5,0,"Fall"
2005,10,21,79.5,0,"Fall"
2005,10,22,76,0.14,"Fall"
2005,10,23,69.5,0.02,"Fall"
2005,10,24,59.5,0.28,"Fall"
2005,10,25,52,0,"Fall"
2005,10,26,52,0,"Fall"
2005,10,27,55,0,"Fall"
2005,10,28,58.5,0,"Fall"
2005,10,29,60.5,0,"Fall"
2005,10,30,60,0,"Fall"
2005,10,31,65.5,0,"Fall"
2005,11,1,63.5,0.02,"Fall"
2005,11,2,66,0,"Fall"
2005,11,3,64,0,"Fall"
2005,11,4,64.5,0,"Fall"
2005,11,5,66,0,"Fall"
2005,11,6,69,0,"Fall"
2005,11,7,69,0,"Fall"
2005,11,8,69,0,"Fall"
2005,11,9,65.5,0,"Fall"
2005,11,10,68,0,"Fall"
2005,11,11,60.5,0,"Fall"
2005,11,12,63,0,"Fall"
2005,11,13,65.5,0,"Fall"
2005,11,14,65.5,0,"Fall"
2005,11,15,71,0,"Fall"
2005,11,16,73,0,"Fall"
2005,11,17,58,0,"Fall"
2005,11,18,55.5,0,"Fall"
2005,11,19,60.5,0,"Fall"
2005,11,20,68.5,0,"Fall"
2005,11,21,62.5,0.23,"Fall"
2005,11,22,54.5,0,"Fall"
2005,11,23,47,0,"Fall"
2005,11,24,64,0,"Fall"
2005,11,25,63.5,0,"Fall"
2005,11,26,61.5,0,"Fall"
2005,11,27,69,0,"Fall"
2005,11,28,65,0.81,"Fall"
2005,11,29,68.5,0.15,"Fall"
2005,11,30,54.5,0,"Fall"
2005,12,1,50.5,0,"Fall"
2005,12,2,50,0,"Fall"
2005,12,3,51,0,"Fall"
2005,12,4,60.5,0,"Fall"
2005,12,5,61.5,0.33,"Fall"
2005,12,6,54.5,0,"Fall"
2005,12,7,54.5,0.19,"Fall"
2005,12,8,61,0.52,"Fall"
2005,12,9,56.5,0.17,"Fall"
2005,12,10,55.5,0,"Fall"
2005,12,11,47,0,"Fall"
2005,12,12,46,0,"Fall"
2005,12,13,49,0,"Fall"
2005,12,14,52.5,0,"Fall"
2005,12,15,61,0.18,"Fall"
2005,12,16,48.5,0,"Fall"
2005,12,17,48,4.62,"Fall"
2005,12,18,53,0.17,"Fall"
2005,12,19,49.5,0.01,"Fall"
2005,12,20,51,0,"Fall"
2005,12,21,46,0,"Fall"
2005,12,22,44.5,0,"Fall"
2005,12,23,45,0,"Fall"
2005,12,24,50.5,0,"Fall"
2005,12,25,58.5,0.16,"Fall"
2005,12,26,47.5,0,"Fall"
2005,12,27,48,0,"Fall"
2005,12,28,53,0,"Fall"
2005,12,29,56.5,0,"Fall"
2005,12,30,53.5,0,"Fall"
2005,12,31,60,0,"Fall"
2006,1,1,68.5,0,"Winter"
2006,1,2,73,2.48,"Winter"
2006,1,3,63,0.01,"Winter"
2006,1,4,56.5,0,"Winter"
2006,1,5,59,0,"Winter"
2006,1,6,47.5,0,"Winter"
2006,1,7,42,0,"Winter"
2006,1,8,48,0,"Winter"
2006,1,9,52.5,0,"Winter"
2006,1,10,58.5,0,"Winter"
2006,1,11,64,0,"Winter"
2006,1,12,62.5,0,"Winter"
2006,1,13,64.5,0.21,"Winter"
2006,1,14,50.5,0,"Winter"
